x1,y1,x2,y2,x3,y3,d12,d23,d13,v1,v2,v3
-0.222273,0.228045,0.225085,-0.565135,0.098169,-0.586696,0.738696,0.800944,0.648480,0.410059,0.279754,0.488227
-0.224822,0.228133,0.227628,-0.564031,0.100981,-0.585945,0.736952,0.797722,0.647526,0.409051,0.281197,0.490844
-0.227369,0.228220,0.230168,-0.562919,0.103804,-0.585186,0.735203,0.794419,0.646571,0.408042,0.282644,0.493471
-0.229912,0.228306,0.232706,-0.561800,0.106637,-0.584417,0.733449,0.791036,0.645616,0.407031,0.284095,0.496107
-0.232453,0.228391,0.235240,-0.560673,0.109481,-0.583639,0.731689,0.787571,0.644661,0.406018,0.285550,0.498754
-0.234991,0.228475,0.237770,-0.559538,0.112335,-0.582851,0.729924,0.784025,0.643706,0.405004,0.287009,0.501410
-0.237526,0.228559,0.240298,-0.558396,0.115199,-0.582054,0.728153,0.780398,0.642751,0.403989,0.288473,0.504077
-0.240058,0.228641,0.242822,-0.557246,0.118074,-0.581248,0.726377,0.776689,0.641797,0.402972,0.289940,0.506754
-0.242587,0.228723,0.245343,-0.556088,0.120960,-0.580432,0.724596,0.772898,0.640842,0.401953,0.291412,0.509442
-0.245113,0.228804,0.247861,-0.554922,0.123855,-0.579607,0.722809,0.769026,0.639889,0.400933,0.292888,0.512142
-0.247636,0.228884,0.250375,-0.553749,0.126762,-0.578772,0.721018,0.765071,0.638935,0.399911,0.294368,0.514854
-0.250156,0.228963,0.252886,-0.552568,0.129678,-0.577927,0.719220,0.761033,0.637983,0.398888,0.295851,0.517577
-0.252673,0.229042,0.255393,-0.551380,0.132606,-0.577072,0.717418,0.756913,0.637032,0.397863,0.297339,0.520313
-0.255186,0.229119,0.257897,-0.550183,0.135544,-0.576208,0.715610,0.752710,0.636082,0.396837,0.298831,0.523061
-0.257696,0.229196,0.260397,-0.548980,0.138492,-0.575334,0.713797,0.748425,0.635133,0.395809,0.300327,0.525823
-0.260203,0.229272,0.262893,-0.547768,0.141451,-0.574450,0.711978,0.744055,0.634185,0.394780,0.301826,0.528598
-0.262706,0.229347,0.265386,-0.546549,0.144420,-0.573556,0.710155,0.739603,0.633239,0.393750,0.303330,0.531386
-0.265206,0.229421,0.267876,-0.545321,0.147401,-0.572652,0.708326,0.735066,0.632295,0.392717,0.304837,0.534189
-0.267703,0.229494,0.270361,-0.544087,0.150391,-0.571737,0.706491,0.730446,0.631352,0.391684,0.306349,0.537006
-0.270196,0.229566,0.272843,-0.542844,0.153393,-0.570813,0.704652,0.725742,0.630412,0.390648,0.307864,0.539839
-0.272686,0.229638,0.275321,-0.541594,0.156405,-0.569878,0.702807,0.720954,0.629474,0.389612,0.309383,0.542686
-0.275172,0.229708,0.277795,-0.540336,0.159428,-0.568933,0.700957,0.716080,0.628538,0.388574,0.310906,0.545550
-0.277655,0.229778,0.280265,-0.539070,0.162461,-0.567977,0.699102,0.711123,0.627604,0.387534,0.312432,0.548429
-0.280134,0.229847,0.282731,-0.537797,0.165505,-0.567011,0.697242,0.706080,0.626674,0.386493,0.313962,0.551326
-0.282609,0.229915,0.285193,-0.536516,0.168560,-0.566034,0.695376,0.700952,0.625746,0.385450,0.315496,0.554239
-0.285081,0.229982,0.287652,-0.535227,0.171626,-0.565047,0.693506,0.695740,0.624821,0.384406,0.317034,0.557170
-0.287548,0.230049,0.290106,-0.533930,0.174703,-0.564049,0.691630,0.690441,0.623899,0.383361,0.318575,0.560119
-0.290012,0.230114,0.292556,-0.532626,0.177791,-0.563040,0.689749,0.685057,0.622980,0.382314,0.320120,0.563087
-0.292473,0.230179,0.295002,-0.531314,0.180889,-0.562020,0.687863,0.679587,0.622064,0.381266,0.321668,0.566073
-0.294929,0.230243,0.297443,-0.529994,0.183999,-0.560989,0.685971,0.674032,0.621153,0.380216,0.323220,0.569079
-0.297381,0.230306,0.299881,-0.528667,0.187119,-0.559947,0.684075,0.668390,0.620244,0.379165,0.324775,0.572106
-0.299830,0.230368,0.302314,-0.527331,0.190251,-0.558894,0.682173,0.662662,0.619340,0.378112,0.326334,0.575153
-0.302274,0.230429,0.304742,-0.525988,0.193393,-0.557829,0.680267,0.656847,0.618440,0.377058,0.327896,0.578221
-0.304715,0.230489,0.307167,-0.524638,0.196547,-0.556753,0.678355,0.650946,0.617544,0.376002,0.329462,0.581311
-0.307151,0.230549,0.309587,-0.523279,0.199712,-0.555666,0.676439,0.644959,0.616652,0.374945,0.331031,0.584423
-0.309583,0.230607,0.312002,-0.521913,0.202888,-0.554567,0.674517,0.638885,0.615765,0.373887,0.332603,0.587558
-0.312011,0.230665,0.314413,-0.520539,0.206075,-0.553456,0.672590,0.632724,0.614883,0.372827,0.334178,0.590716
-0.314435,0.230722,0.316820,-0.519157,0.209274,-0.552334,0.670658,0.626477,0.614005,0.371766,0.335757,0.593899
-0.316854,0.230778,0.319221,-0.517767,0.212484,-0.551199,0.668722,0.620143,0.613132,0.370704,0.337339,0.597107
-0.319270,0.230833,0.321618,-0.516370,0.215705,-0.550053,0.666780,0.613722,0.612264,0.369640,0.338924,0.600340
-0.321680,0.230887,0.324011,-0.514965,0.218938,-0.548894,0.664833,0.607215,0.611402,0.368574,0.340512,0.603599
-0.324087,0.230941,0.326399,-0.513552,0.222182,-0.547723,0.662881,0.600621,0.610545,0.367508,0.342103,0.606885
-0.326489,0.230993,0.328781,-0.512132,0.225438,-0.546540,0.660925,0.593941,0.609693,0.366440,0.343697,0.610198
-0.328886,0.231045,0.331159,-0.510703,0.228705,-0.545343,0.658963,0.587175,0.608847,0.365371,0.345294,0.613539
-0.331279,0.231096,0.333532,-0.509267,0.231984,-0.544135,0.656997,0.580323,0.608007,0.364300,0.346893,0.616910
-0.333668,0.231146,0.335901,-0.507823,0.235275,-0.542913,0.655025,0.573385,0.607173,0.363228,0.348496,0.620310
-0.336051,0.231195,0.338264,-0.506372,0.238577,-0.541678,0.653049,0.566361,0.606345,0.362155,0.350101,0.623740
-0.338431,0.231243,0.340622,-0.504912,0.241891,-0.540431,0.651068,0.559253,0.605523,0.361080,0.351709,0.627201
-0.340805,0.231290,0.342975,-0.503445,0.245217,-0.539170,0.649082,0.552061,0.604707,0.360005,0.353320,0.630694
-0.343175,0.231337,0.345323,-0.501970,0.248555,-0.537895,0.647091,0.544784,0.603898,0.358928,0.354933,0.634220
-0.345539,0.231383,0.347666,-0.500488,0.251905,-0.536607,0.645096,0.537425,0.603096,0.357849,0.356548,0.637779
-0.347899,0.231427,0.350003,-0.498997,0.255266,-0.535305,0.643095,0.529983,0.602300,0.356770,0.358166,0.641371
-0.350254,0.231471,0.352335,-0.497499,0.258640,-0.533989,0.641090,0.522460,0.601510,0.355689,0.359787,0.644999
-0.352604,0.231514,0.354662,-0.495994,0.262026,-0.532658,0.639080,0.514856,0.600728,0.354607,0.361409,0.648662
-0.354949,0.231556,0.356984,-0.494480,0.265424,-0.531313,0.637066,0.507172,0.599952,0.353524,0.363034,0.652362
-0.357289,0.231598,0.359300,-0.492959,0.268834,-0.529954,0.635046,0.499411,0.599184,0.352439,0.364661,0.656098
-0.359624,0.231638,0.361611,-0.491430,0.272257,-0.528580,0.633022,0.491573,0.598422,0.351354,0.366291,0.659872
-0.361954,0.231678,0.363916,-0.489893,0.275691,-0.527191,0.630993,0.483660,0.597668,0.350267,0.367922,0.663684
-0.364279,0.231716,0.366215,-0.488348,0.279138,-0.525786,0.628960,0.475674,0.596921,0.349179,0.369555,0.667535
-0.366598,0.231754,0.368509,-0.486796,0.282597,-0.524366,0.626922,0.467617,0.596181,0.348090,0.371190,0.671426
-0.368912,0.231791,0.370797,-0.485236,0.286068,-0.522930,0.624880,0.459492,0.595448,0.347000,0.372827,0.675357
-0.371221,0.231827,0.373080,-0.483668,0.289552,-0.521478,0.622832,0.451301,0.594722,0.345908,0.374465,0.679328
-0.373525,0.231862,0.375357,-0.482093,0.293048,-0.520010,0.620781,0.443046,0.594003,0.344816,0.376105,0.683339
-0.375822,0.231897,0.377627,-0.480510,0.296556,-0.518525,0.618725,0.434732,0.593291,0.343722,0.377747,0.687392
-0.378115,0.231930,0.379892,-0.478919,0.300077,-0.517023,0.616664,0.426363,0.592587,0.342628,0.379390,0.691486
-0.380402,0.231963,0.382152,-0.477320,0.303610,-0.515504,0.614599,0.417941,0.591889,0.341532,0.381035,0.695622
-0.382683,0.231994,0.384405,-0.475714,0.307155,-0.513968,0.612529,0.409473,0.591198,0.340436,0.382681,0.699798
-0.384959,0.232025,0.386652,-0.474100,0.310712,-0.512413,0.610455,0.400964,0.590514,0.339338,0.384329,0.704015
-0.387229,0.232055,0.388893,-0.472479,0.314281,-0.510841,0.608377,0.392418,0.589836,0.338240,0.385978,0.708272
-0.389493,0.232084,0.391128,-0.470849,0.317862,-0.509249,0.606294,0.383844,0.589165,0.337140,0.387628,0.712569
-0.391752,0.232113,0.393356,-0.469212,0.321455,-0.507639,0.604207,0.375248,0.588499,0.336040,0.389279,0.716904
-0.394005,0.232140,0.395579,-0.467568,0.325060,-0.506010,0.602116,0.366639,0.587840,0.334938,0.390932,0.721276
-0.396252,0.232166,0.397795,-0.465916,0.328677,-0.504361,0.600020,0.358026,0.587186,0.333836,0.392586,0.725683
-0.398492,0.232192,0.400005,-0.464256,0.332305,-0.502692,0.597920,0.349420,0.586537,0.332733,0.394241,0.730122
-0.400727,0.232217,0.402209,-0.462588,0.335944,-0.501002,0.595817,0.340832,0.585893,0.331629,0.395898,0.734592
-0.402956,0.232241,0.404406,-0.460913,0.339593,-0.499291,0.593709,0.332275,0.585253,0.330524,0.397556,0.739088
-0.405179,0.232264,0.406597,-0.459230,0.343254,-0.497558,0.591597,0.323763,0.584617,0.329418,0.399216,0.743607
-0.407396,0.232286,0.408781,-0.457540,0.346924,-0.495804,0.589480,0.315314,0.583984,0.328312,0.400877,0.748144
-0.409606,0.232307,0.410959,-0.455842,0.350604,-0.494027,0.587360,0.306946,0.583354,0.327205,0.402541,0.752694
-0.411810,0.232327,0.413130,-0.454137,0.354294,-0.492228,0.585236,0.298678,0.582725,0.326097,0.404206,0.757249
-0.414008,0.232347,0.415294,-0.452424,0.357992,-0.490405,0.583109,0.290533,0.582098,0.324988,0.405874,0.761803
-0.416200,0.232366,0.417452,-0.450703,0.361699,-0.488558,0.580977,0.282537,0.581472,0.323879,0.407545,0.766348
-0.418385,0.232383,0.419603,-0.448975,0.365413,-0.486686,0.578842,0.274716,0.580845,0.322769,0.409219,0.770872
-0.420564,0.232400,0.421747,-0.447239,0.369133,-0.484790,0.576702,0.267102,0.580217,0.321658,0.410896,0.775366
-0.422736,0.232416,0.423885,-0.445496,0.372860,-0.482869,0.574560,0.259728,0.579586,0.320547,0.412578,0.779817
-0.424902,0.232432,0.426016,-0.443745,0.376591,-0.480921,0.572413,0.252630,0.578952,0.319436,0.414265,0.784211
-0.427061,0.232446,0.428139,-0.441987,0.380326,-0.478947,0.570264,0.245847,0.578314,0.318323,0.415958,0.788532
-0.429213,0.232459,0.430257,-0.440221,0.384064,-0.476947,0.568110,0.239423,0.577670,0.317211,0.417658,0.792764
-0.431359,0.232472,0.432367,-0.438448,0.387804,-0.474919,0.565954,0.233402,0.577020,0.316098,0.419365,0.796889
-0.433498,0.232484,0.434470,-0.436667,0.391543,-0.472864,0.563794,0.227829,0.576361,0.314984,0.421081,0.800888
-0.435630,0.232495,0.436566,-0.434879,0.395281,-0.470781,0.561631,0.222753,0.575694,0.313870,0.422806,0.804739
-0.437755,0.232505,0.438655,-0.433084,0.399017,-0.468670,0.559464,0.218222,0.575016,0.312756,0.424543,0.808422
-0.439874,0.232514,0.440738,-0.431281,0.402747,-0.466531,0.557295,0.214282,0.574326,0.311641,0.426293,0.811916
-0.441985,0.232522,0.442813,-0.429470,0.406471,-0.464363,0.555123,0.210977,0.573624,0.310526,0.428056,0.815200
-0.444089,0.232529,0.444881,-0.427652,0.410188,-0.462168,0.552947,0.208346,0.572908,0.309411,0.429834,0.818253
-0.446186,0.232536,0.446942,-0.425827,0.413894,-0.459944,0.550769,0.206423,0.572178,0.308295,0.431629,0.821056
-0.448276,0.232541,0.448997,-0.423994,0.417589,-0.457693,0.548588,0.205233,0.571431,0.307180,0.433441,0.823594
-0.450359,0.232546,0.451044,-0.422154,0.421269,-0.455414,0.546404,0.204793,0.570669,0.306064,0.435272,0.825853
-0.452434,0.232550,0.453084,-0.420306,0.424935,-0.453108,0.544217,0.205110,0.569890,0.304948,0.437122,0.827821
-0.454502,0.232553,0.455116,-0.418451,0.428583,-0.450776,0.542028,0.206178,0.569094,0.303832,0.438992,0.829493
-0.456563,0.232555,0.457142,-0.416588,0.432212,-0.448418,0.539836,0.207986,0.568280,0.302717,0.440884,0.830866
-0.458616,0.232557,0.459161,-0.414718,0.435820,-0.446034,0.537641,0.210508,0.567449,0.301601,0.442796,0.831941
-0.460662,0.232557,0.461172,-0.412841,0.439406,-0.443627,0.535444,0.213715,0.566601,0.300485,0.444728,0.832723
-0.462701,0.232557,0.463176,-0.410956,0.442969,-0.441196,0.533244,0.217568,0.565735,0.299369,0.446682,0.833219
-0.464731,0.232556,0.465173,-0.409063,0.446507,-0.438743,0.531042,0.222024,0.564853,0.298254,0.448656,0.833442
-0.466754,0.232553,0.467163,-0.407163,0.450018,-0.436268,0.528837,0.227037,0.563955,0.297139,0.450649,0.833405
-0.468769,0.232550,0.469145,-0.405255,0.453503,-0.433773,0.526630,0.232561,0.563042,0.296024,0.452662,0.833123
-0.470777,0.232547,0.471121,-0.403340,0.456960,-0.431258,0.524420,0.238547,0.562114,0.294909,0.454692,0.832614
-0.472776,0.232542,0.473088,-0.401417,0.460388,-0.428724,0.522208,0.244949,0.561171,0.293795,0.456740,0.831893
-0.474768,0.232536,0.475048,-0.399487,0.463786,-0.426173,0.519993,0.251723,0.560216,0.292682,0.458804,0.830980
-0.476752,0.232530,0.477001,-0.397549,0.467155,-0.423604,0.517775,0.258824,0.559248,0.291568,0.460883,0.829891
-0.478727,0.232523,0.478946,-0.395604,0.470494,-0.421020,0.515556,0.266214,0.558269,0.290456,0.462977,0.828643
-0.480695,0.232514,0.480884,-0.393650,0.473801,-0.418420,0.513333,0.273856,0.557279,0.289344,0.465083,0.827253
-0.482654,0.232505,0.482814,-0.391690,0.477078,-0.415807,0.511108,0.281715,0.556280,0.288232,0.467203,0.825737
-0.484605,0.232496,0.484736,-0.389721,0.480324,-0.413179,0.508881,0.289760,0.555272,0.287121,0.469333,0.824108
-0.486548,0.232485,0.486651,-0.387745,0.483539,-0.410539,0.506651,0.297963,0.554256,0.286012,0.471475,0.822380
-0.488483,0.232473,0.488558,-0.385761,0.486723,-0.407887,0.504419,0.306299,0.553233,0.284902,0.473626,0.820566
-0.490409,0.232461,0.490457,-0.383770,0.489875,-0.405223,0.502184,0.314744,0.552204,0.283794,0.475787,0.818677
-0.492327,0.232448,0.492347,-0.381771,0.492996,-0.402548,0.499946,0.323278,0.551169,0.282687,0.477956,0.816723
-0.494236,0.232434,0.494230,-0.379764,0.496086,-0.399863,0.497707,0.331881,0.550129,0.281581,0.480133,0.814715
-0.496137,0.232419,0.496105,-0.377749,0.499145,-0.397169,0.495465,0.340539,0.549086,0.280476,0.482317,0.812660
-0.498029,0.232403,0.497972,-0.375727,0.502174,-0.394465,0.493220,0.349234,0.548039,0.279372,0.484509,0.810566
-0.499912,0.232386,0.499830,-0.373697,0.505172,-0.391752,0.490973,0.357954,0.546989,0.278270,0.486706,0.808441
-0.501787,0.232369,0.501681,-0.371660,0.508139,-0.389031,0.488723,0.366687,0.545936,0.277168,0.488910,0.806290
-0.503653,0.232350,0.503522,-0.369615,0.511076,-0.386302,0.486472,0.375423,0.544882,0.276068,0.491118,0.804120
-0.505510,0.232331,0.505356,-0.367562,0.513983,-0.383566,0.484217,0.384151,0.543827,0.274970,0.493333,0.801934
-0.507358,0.232311,0.507181,-0.365501,0.516860,-0.380823,0.481961,0.392863,0.542772,0.273873,0.495551,0.799738
-0.509197,0.232290,0.508997,-0.363433,0.519707,-0.378073,0.479702,0.401551,0.541716,0.272778,0.497775,0.797535
-0.511027,0.232268,0.510805,-0.361357,0.522525,-0.375316,0.477441,0.410209,0.540660,0.271685,0.500003,0.795330
-0.512847,0.232246,0.512604,-0.359273,0.525314,-0.372553,0.475177,0.418831,0.539605,0.270593,0.502234,0.793123
-0.514659,0.232222,0.514395,-0.357182,0.528074,-0.369785,0.472912,0.427410,0.538551,0.269503,0.504470,0.790920
-0.516461,0.232198,0.516176,-0.355083,0.530805,-0.367011,0.470644,0.435942,0.537498,0.268415,0.506709,0.788722
-0.518254,0.232173,0.517949,-0.352977,0.533508,-0.364231,0.468373,0.444423,0.536447,0.267330,0.508951,0.786530
-0.520038,0.232147,0.519713,-0.350863,0.536182,-0.361447,0.466101,0.452849,0.535398,0.266246,0.511197,0.784348
-0.521812,0.232120,0.521467,-0.348741,0.538828,-0.358658,0.463827,0.461216,0.534351,0.265165,0.513446,0.782176
-0.523577,0.232093,0.523213,-0.346611,0.541447,-0.355864,0.461550,0.469522,0.533307,0.264085,0.515698,0.780015
-0.525332,0.232064,0.524949,-0.344474,0.544038,-0.353065,0.459271,0.477762,0.532266,0.263009,0.517952,0.777868
-0.527077,0.232035,0.526676,-0.342329,0.546601,-0.350263,0.456991,0.485936,0.531227,0.261935,0.520210,0.775735
-0.528813,0.232005,0.528394,-0.340177,0.549138,-0.347456,0.454708,0.494040,0.530191,0.260863,0.522470,0.773616
-0.530539,0.231974,0.530102,-0.338017,0.551647,-0.344645,0.452423,0.502073,0.529159,0.259795,0.524732,0.771514
-0.532255,0.231942,0.531801,-0.335850,0.554130,-0.341831,0.450136,0.510033,0.528131,0.258729,0.526997,0.769427
-0.533961,0.231909,0.533490,-0.333674,0.556586,-0.339013,0.447848,0.517918,0.527106,0.257666,0.529265,0.767357
-0.535657,0.231876,0.535170,-0.331492,0.559016,-0.336191,0.445557,0.525727,0.526084,0.256606,0.531534,0.765305
-0.537343,0.231842,0.536840,-0.329302,0.561420,-0.333367,0.443265,0.533460,0.525067,0.255549,0.533806,0.763270
-0.539019,0.231807,0.538501,-0.327104,0.563797,-0.330539,0.440971,0.541113,0.524054,0.254496,0.536081,0.761253
-0.540685,0.231771,0.540151,-0.324898,0.566149,-0.327707,0.438675,0.548688,0.523045,0.253446,0.538357,0.759254
-0.542341,0.231734,0.541792,-0.322686,0.568475,-0.324873,0.436377,0.556182,0.522040,0.252399,0.540635,0.757273
-0.543986,0.231697,0.543422,-0.320465,0.570776,-0.322036,0.434078,0.563596,0.521039,0.251356,0.542915,0.755310
-0.545621,0.231658,0.545043,-0.318237,0.573052,-0.319197,0.431777,0.570928,0.520043,0.250317,0.545198,0.753365
-0.547245,0.231619,0.546653,-0.316002,0.575302,-0.316354,0.429475,0.578178,0.519051,0.249282,0.547482,0.751439
-0.548859,0.231579,0.548253,-0.313759,0.577528,-0.313510,0.427170,0.585346,0.518063,0.248251,0.549768,0.749531
-0.550462,0.231538,0.549843,-0.311509,0.579728,-0.310662,0.424865,0.592431,0.517081,0.247223,0.552056,0.747641
-0.552055,0.231497,0.551423,-0.309251,0.581904,-0.307813,0.422558,0.599432,0.516102,0.246201,0.554345,0.745770
-0.553637,0.231454,0.552992,-0.306986,0.584055,-0.304961,0.420249,0.606350,0.515128,0.245182,0.556637,0.743916
-0.555208,0.231411,0.554551,-0.304713,0.586182,-0.302106,0.417940,0.613184,0.514159,0.244168,0.558930,0.742080
-0.556769,0.231367,0.556099,-0.302433,0.588285,-0.299250,0.415629,0.619935,0.513194,0.243159,0.561225,0.740263
-0.558318,0.231322,0.557637,-0.300146,0.590364,-0.296392,0.413316,0.626601,0.512234,0.242155,0.563521,0.738462
-0.559856,0.231277,0.559163,-0.297851,0.592418,-0.293531,0.411003,0.633183,0.511279,0.241155,0.565819,0.736679
-0.561384,0.231230,0.560679,-0.295549,0.594449,-0.290669,0.408688,0.639681,0.510328,0.240161,0.568119,0.734913
-0.562900,0.231183,0.562185,-0.293240,0.596456,-0.287805,0.406372,0.646094,0.509381,0.239172,0.570420,0.733165
-0.564405,0.231135,0.563679,-0.290923,0.598439,-0.284939,0.404055,0.652423,0.508440,0.238189,0.572723,0.731433
-0.565899,0.231086,0.565162,-0.288599,0.600399,-0.282072,0.401737,0.658668,0.507503,0.237211,0.575027,0.729718
-0.567381,0.231037,0.566634,-0.286268,0.602335,-0.279202,0.399418,0.664828,0.506570,0.236239,0.577333,0.728019
-0.568852,0.230987,0.568095,-0.283929,0.604248,-0.276332,0.397098,0.670905,0.505642,0.235273,0.579640,0.726336
-0.570311,0.230935,0.569545,-0.281583,0.606137,-0.273459,0.394777,0.676897,0.504718,0.234312,0.581948,0.724670
-0.571759,0.230883,0.570984,-0.279230,0.608004,-0.270586,0.392456,0.682805,0.503798,0.233358,0.584258,0.723019
-0.573195,0.230831,0.572411,-0.276870,0.609847,-0.267711,0.390133,0.688629,0.502883,0.232411,0.586569,0.721384
-0.574620,0.230777,0.573826,-0.274503,0.611667,-0.264834,0.387810,0.694369,0.501973,0.231470,0.588882,0.719764
-0.576033,0.230723,0.575230,-0.272128,0.613465,-0.261956,0.385486,0.700025,0.501066,0.230536,0.591195,0.718159
-0.577434,0.230668,0.576623,-0.269746,0.615239,-0.259077,0.383162,0.705598,0.500164,0.229609,0.593510,0.716569
-0.578823,0.230612,0.578004,-0.267358,0.616991,-0.256197,0.380837,0.711087,0.499266,0.228689,0.595826,0.714994
-0.580200,0.230556,0.579373,-0.264962,0.618720,-0.253316,0.378512,0.716493,0.498372,0.227776,0.598143,0.713433
-0.581565,0.230498,0.580730,-0.262559,0.620427,-0.250434,0.376186,0.721816,0.497483,0.226871,0.600461,0.711887
-0.582917,0.230440,0.582075,-0.260149,0.622111,-0.247551,0.373860,0.727057,0.496597,0.225974,0.602781,0.710354
-0.584258,0.230381,0.583409,-0.257731,0.623772,-0.244666,0.371534,0.732214,0.495715,0.225084,0.605101,0.708835
-0.585586,0.230322,0.584730,-0.255307,0.625411,-0.241781,0.369207,0.737289,0.494837,0.224203,0.607422,0.707330
-0.586902,0.230261,0.586039,-0.252876,0.627028,-0.238895,0.366880,0.742281,0.493963,0.223330,0.609745,0.705839
-0.588206,0.230200,0.587336,-0.250438,0.628623,-0.236009,0.364553,0.747191,0.493092,0.222465,0.612068,0.704360
-0.589497,0.230138,0.588621,-0.247993,0.630195,-0.233121,0.362226,0.752019,0.492225,0.221610,0.614392,0.702895
-0.590775,0.230075,0.589893,-0.245541,0.631745,-0.230233,0.359899,0.756766,0.491362,0.220763,0.616717,0.701443
-0.592041,0.230012,0.591153,-0.243083,0.633273,-0.227344,0.357572,0.761430,0.490502,0.219925,0.619042,0.700003
-0.593294,0.229948,0.592401,-0.240617,0.634779,-0.224455,0.355245,0.766014,0.489645,0.219097,0.621369,0.698575
-0.594534,0.229883,0.593635,-0.238144,0.636263,-0.221565,0.352918,0.770516,0.488792,0.218278,0.623696,0.697160
-0.595762,0.229818,0.594857,-0.235665,0.637725,-0.218674,0.350591,0.774937,0.487942,0.217469,0.626024,0.695757
-0.596976,0.229751,0.596067,-0.233179,0.639165,-0.215783,0.348265,0.779278,0.487095,0.216670,0.628352,0.694366
-0.598178,0.229684,0.597263,-0.230686,0.640583,-0.212892,0.345939,0.783538,0.486252,0.215881,0.630681,0.692986
-0.599366,0.229616,0.598447,-0.228187,0.641979,-0.210000,0.343614,0.787717,0.485411,0.215103,0.633010,0.691619
-0.600541,0.229548,0.599618,-0.225681,0.643353,-0.207108,0.341289,0.791817,0.484573,0.214335,0.635340,0.690262
-0.601703,0.229479,0.600775,-0.223168,0.644706,-0.204215,0.338965,0.795836,0.483738,0.213579,0.637670,0.688917
-0.602852,0.229409,0.601920,-0.220648,0.646037,-0.201323,0.336641,0.799776,0.482906,0.212834,0.640001,0.687583
-0.603987,0.229338,0.603051,-0.218122,0.647346,-0.198430,0.334318,0.803636,0.482076,0.212100,0.642332,0.686260
-0.605109,0.229267,0.604169,-0.215589,0.648633,-0.195537,0.331996,0.807417,0.481249,0.211377,0.644663,0.684948
-0.606217,0.229194,0.605274,-0.213050,0.649899,-0.192644,0.329674,0.811119,0.480424,0.210667,0.646995,0.683647
-0.607311,0.229122,0.606365,-0.210504,0.651143,-0.189751,0.327354,0.814742,0.479601,0.209969,0.649327,0.682356
-0.608392,0.229048,0.607442,-0.207952,0.652366,-0.186858,0.325034,0.818286,0.478781,0.209283,0.651658,0.681075
-0.609459,0.228974,0.608506,-0.205393,0.653567,-0.183965,0.322716,0.821751,0.477963,0.208610,0.653990,0.679805
-0.610513,0.228899,0.609557,-0.202828,0.654746,-0.181073,0.320399,0.825139,0.477146,0.207949,0.656322,0.678545
-0.611552,0.228824,0.610593,-0.200256,0.655904,-0.178180,0.318082,0.828448,0.476332,0.207302,0.658653,0.677295
-0.612577,0.228747,0.611616,-0.197678,0.657041,-0.175288,0.315767,0.831680,0.475520,0.206669,0.660985,0.676055
-0.613588,0.228670,0.612625,-0.195094,0.658156,-0.172396,0.313454,0.834834,0.474709,0.206048,0.663316,0.674825
-0.614586,0.228593,0.613620,-0.192504,0.659249,-0.169504,0.311142,0.837910,0.473900,0.205442,0.665648,0.673605
-0.615568,0.228514,0.614601,-0.189907,0.660321,-0.166612,0.308831,0.840909,0.473092,0.204850,0.667978,0.672394
-0.616537,0.228435,0.615567,-0.187304,0.661371,-0.163721,0.306522,0.843832,0.472286,0.204273,0.670309,0.671192
-0.617491,0.228356,0.616520,-0.184694,0.662401,-0.160831,0.304214,0.846677,0.471480,0.203710,0.672639,0.670001
-0.618431,0.228275,0.617458,-0.182079,0.663408,-0.157941,0.301909,0.849445,0.470677,0.203162,0.674969,0.668818
-0.619356,0.228195,0.618382,-0.179458,0.664395,-0.155051,0.299605,0.852137,0.469874,0.202629,0.677298,0.667645
-0.620267,0.228113,0.619291,-0.176830,0.665359,-0.152162,0.297302,0.854753,0.469072,0.202112,0.679626,0.666481
-0.621162,0.228031,0.620186,-0.174197,0.666303,-0.149274,0.295002,0.857293,0.468271,0.201610,0.681954,0.665326
-0.622043,0.227948,0.621066,-0.171557,0.667225,-0.146386,0.292704,0.859757,0.467471,0.201124,0.684280,0.664179
-0.622910,0.227864,0.621931,-0.168911,0.668126,-0.143499,0.290408,0.862145,0.466671,0.200655,0.686607,0.663042
-0.623761,0.227780,0.622782,-0.166260,0.669005,-0.140613,0.288114,0.864457,0.465872,0.200202,0.688932,0.661914
-0.624597,0.227695,0.623617,-0.163603,0.669863,-0.137728,0.285822,0.866695,0.465073,0.199766,0.691256,0.660795
-0.625419,0.227610,0.624438,-0.160939,0.670700,-0.134844,0.283533,0.868857,0.464274,0.199346,0.693579,0.659684
-0.626225,0.227524,0.625244,-0.158270,0.671515,-0.131961,0.281246,0.870944,0.463476,0.198944,0.695901,0.658582
-0.627016,0.227437,0.626035,-0.155596,0.672309,-0.129078,0.278961,0.872956,0.462677,0.198560,0.698222,0.657489
-0.627791,0.227350,0.626810,-0.152915,0.673082,-0.126197,0.276679,0.874894,0.461879,0.198193,0.700541,0.656404
-0.628551,0.227262,0.627571,-0.150229,0.673833,-0.123317,0.274400,0.876757,0.461080,0.197844,0.702860,0.655327
-0.629296,0.227173,0.628316,-0.147537,0.674563,-0.120438,0.272123,0.878546,0.460281,0.197513,0.705176,0.654260
-0.630025,0.227084,0.629045,-0.144840,0.675272,-0.117560,0.269850,0.880261,0.459482,0.197201,0.707492,0.653200
-0.630739,0.226994,0.629760,-0.142137,0.675959,-0.114683,0.267579,0.881902,0.458682,0.196907,0.709805,0.652149
-0.631437,0.226904,0.630458,-0.139428,0.676625,-0.111808,0.265311,0.883469,0.457881,0.196632,0.712117,0.651107
